condition,bf,logbf
1 Accidental,2.341714836297231e-12,-26.780137618927682
2 Accidental,3.2732052691042907e-9,-19.53749612750505
3 Accidental,7.587038173706319,2.0264412878058238
4 Accidental,1.2234807148807951,0.20169984152119014
1 Pedagogical,1.073305966488623e-7,-16.047352077455457
2 Pedagogical,0.6966461188014054,-0.36147771766979986
3 Pedagogical,44.69512960008751,3.799864538190775
4 Pedagogical,339.4763350665378,5.827404239316024
Generic + 1 Pedagogical,33.94305234631625,3.5246841893603005
